,country_name,Level 1 Name,Area,Area ID,Analysis Name,Date of Analysis,estimated_population,overall_phase,Analysis Period,phase1_pop,phase1_perc,phase2_pop,phase2_perc,phase3_pop,phase3_perc,phase4_pop,phase4_perc,phase5_pop,phase5_perc,phase3plus_pop,phase3plus_perc,yearmon,year,yearmon_end,yearmon_analysis,phase5plus_perc,phase4plus_perc,phase2plus_perc,phase1plus_perc
2201,Ethiopia,Amhara,"Central gondar, cluster 1",19423643,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,399805.0,2.0,Oct 2020 - Dec 2020,219893.0,0.55,139932.0,0.35,39981.0,0.1,0.0,0.0,0.0,0.0,39981.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2202,Ethiopia,Amhara,"East gojam, cluster 1",19423653,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,444760.0,1.0,Oct 2020 - Dec 2020,378046.0,0.85,44476.0,0.1,22238.0,0.05,0.0,0.0,0.0,0.0,22238.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2203,Ethiopia,Amhara,"North gondar, cluster 1",19423632,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,385774.0,2.0,Oct 2020 - Dec 2020,308619.0,0.8,57866.0,0.15,19289.0,0.05,0.0,0.0,0.0,0.0,19289.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2204,Ethiopia,Amhara,"North gondar, cluster 2",19423693,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,385373.0,2.0,Oct 2020 - Dec 2020,269761.0,0.7,77075.0,0.2,38537.0,0.1,0.0,0.0,0.0,0.0,38537.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2205,Ethiopia,Amhara,North shewa,19423695,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1913614.0,2.0,Oct 2020 - Dec 2020,1435211.0,0.75,287042.0,0.15,191361.0,0.1,0.0,0.0,0.0,0.0,191361.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2206,Ethiopia,Amhara,North wello,19423703,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1492451.0,2.0,Oct 2020 - Dec 2020,970093.0,0.65,298490.0,0.2,223868.0,0.15,0.0,0.0,0.0,0.0,223868.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2207,Ethiopia,Amhara,"Oromia, cluster 1",19423709,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,150585.0,3.0,Oct 2020 - Dec 2020,52705.0,0.35,67763.0,0.45,22588.0,0.15,7529.0,0.05,0.0,0.0,30117.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2208,Ethiopia,Amhara,"Oromia, cluster 2",19423711,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,319518.0,2.0,Oct 2020 - Dec 2020,191711.0,0.6,111831.0,0.35,15976.0,0.05,0.0,0.0,0.0,0.0,15976.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2209,Ethiopia,Amhara,"South gondar, cluster 1",19423730,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,820352.0,2.0,Oct 2020 - Dec 2020,492211.0,0.6,205088.0,0.25,123053.0,0.15,0.0,0.0,0.0,0.0,123053.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2210,Ethiopia,Amhara,South wello,19423734,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,2724948.0,2.0,Oct 2020 - Dec 2020,1771216.0,0.65,544990.0,0.2,408742.0,0.15,0.0,0.0,0.0,0.0,408742.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2211,Ethiopia,Amhara,"Wag hamra, cluster 1",19423736,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,168250.0,2.0,Oct 2020 - Dec 2020,100950.0,0.6,42063.0,0.25,25238.0,0.15,0.0,0.0,0.0,0.0,25238.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2212,Ethiopia,Amhara,"Wag hamra, cluster 2",19423738,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,298200.0,2.0,Oct 2020 - Dec 2020,208740.0,0.7,59640.0,0.2,29820.0,0.1,0.0,0.0,0.0,0.0,29820.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2213,Ethiopia,Oromia,Arsi,19423629,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,3156594.0,2.0,Oct 2020 - Dec 2020,1736127.0,0.55,946978.0,0.3,315659.0,0.1,157830.0,0.05,0.0,0.0,473489.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2214,Ethiopia,Oromia,Bale,19423634,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1619663.0,3.0,Oct 2020 - Dec 2020,647865.0,0.4,566882.0,0.35,323933.0,0.2,80983.0,0.05,0.0,0.0,404916.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2215,Ethiopia,Oromia,Borena,19423636,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,488901.0,3.0,Oct 2020 - Dec 2020,171115.0,0.35,171115.0,0.35,122225.0,0.25,24445.0,0.05,0.0,0.0,146670.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2216,Ethiopia,Oromia,"East hararge, cluster 1",19423655,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,546144.0,3.0,Oct 2020 - Dec 2020,218458.0,0.4,191150.0,0.35,109229.0,0.2,27307.0,0.05,0.0,0.0,136536.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2217,Ethiopia,Oromia,"East hararge, cluster 2",19423657,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1853913.0,3.0,Oct 2020 - Dec 2020,556174.0,0.3,834261.0,0.45,370783.0,0.2,92696.0,0.05,0.0,0.0,463479.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2218,Ethiopia,Oromia,"East hararge, cluster 3",19423659,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,992943.0,3.0,Oct 2020 - Dec 2020,397177.0,0.4,347530.0,0.35,198589.0,0.2,49647.0,0.05,0.0,0.0,248236.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2219,Ethiopia,Oromia,East shewa,19423661,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1365822.0,2.0,Oct 2020 - Dec 2020,751202.0,0.55,478038.0,0.35,136582.0,0.1,0.0,0.0,0.0,0.0,136582.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2220,Ethiopia,Oromia,Guji,19423673,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1292334.0,3.0,Oct 2020 - Dec 2020,710784.0,0.55,323084.0,0.25,258467.0,0.2,0.0,0.0,0.0,0.0,258467.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2221,Ethiopia,Oromia,"North shewa oromia, cluster 1",19423697,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,852808.0,2.0,Oct 2020 - Dec 2020,426404.0,0.5,341123.0,0.4,85281.0,0.1,0.0,0.0,0.0,0.0,85281.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2222,Ethiopia,Oromia,"North shewa oromia, cluster 2",19423699,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,175743.0,2.0,Oct 2020 - Dec 2020,96659.0,0.55,61510.0,0.35,17574.0,0.1,0.0,0.0,0.0,0.0,17574.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2223,Ethiopia,Oromia,"North shewa oromia, cluster 3",19423701,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,411380.0,2.0,Oct 2020 - Dec 2020,267397.0,0.65,102845.0,0.25,41138.0,0.1,0.0,0.0,0.0,0.0,41138.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2224,Ethiopia,Oromia,West arsi,19423740,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,2353609.0,2.0,Oct 2020 - Dec 2020,1176805.0,0.5,941444.0,0.4,235361.0,0.1,0.0,0.0,0.0,0.0,235361.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2225,Ethiopia,Oromia,West guji,19423742,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1127007.0,3.0,Oct 2020 - Dec 2020,507153.0,0.45,338102.0,0.3,225401.0,0.2,56350.0,0.05,0.0,0.0,281751.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2226,Ethiopia,Oromia,"West hararge, cluster 1",19423744,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1285314.0,3.0,Oct 2020 - Dec 2020,449860.0,0.35,578391.0,0.45,192797.0,0.15,64266.0,0.05,0.0,0.0,257063.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2227,Ethiopia,Oromia,"West hararge, cluster 2",19423746,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,603716.0,3.0,Oct 2020 - Dec 2020,181115.0,0.3,241486.0,0.4,150929.0,0.25,30186.0,0.05,0.0,0.0,181115.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2228,Ethiopia,Oromia,"West hararge, cluster 3",19423748,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,421911.0,2.0,Oct 2020 - Dec 2020,210956.0,0.5,147669.0,0.35,42191.0,0.1,21096.0,0.05,0.0,0.0,63287.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2229,Ethiopia,SNNP,Dawuro,19423645,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,584941.0,2.0,Oct 2020 - Dec 2020,380212.0,0.65,116988.0,0.2,58494.0,0.1,29247.0,0.05,0.0,0.0,87741.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2230,Ethiopia,SNNP,Gamo,19423667,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1307622.0,2.0,Oct 2020 - Dec 2020,849954.0,0.65,392287.0,0.3,65381.0,0.05,0.0,0.0,0.0,0.0,65381.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2231,Ethiopia,SNNP,Gedeo,19423669,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,905245.0,2.0,Oct 2020 - Dec 2020,588409.0,0.65,226311.0,0.25,90525.0,0.1,0.0,0.0,0.0,0.0,90525.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2232,Ethiopia,SNNP,Gofa,19423671,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,540128.0,2.0,Oct 2020 - Dec 2020,351083.0,0.65,135032.0,0.25,54013.0,0.1,0.0,0.0,0.0,0.0,54013.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2233,Ethiopia,SNNP,"Guraghe, cluster 1",19423621,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,462255.0,2.0,Oct 2020 - Dec 2020,346691.0,0.75,92451.0,0.2,23113.0,0.05,0.0,0.0,0.0,0.0,23113.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2234,Ethiopia,SNNP,"Guraghe, cluster 2",19423675,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,941917.0,2.0,Oct 2020 - Dec 2020,753534.0,0.8,141288.0,0.15,47096.0,0.05,0.0,0.0,0.0,0.0,47096.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2235,Ethiopia,SNNP,"Hadiya, cluster 1",19423677,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,879499.0,2.0,Oct 2020 - Dec 2020,527699.0,0.6,307825.0,0.35,43975.0,0.05,0.0,0.0,0.0,0.0,43975.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2236,Ethiopia,SNNP,"Hadiya, cluster 2",19423679,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,495184.0,2.0,Oct 2020 - Dec 2020,247592.0,0.5,173314.0,0.35,74278.0,0.15,0.0,0.0,0.0,0.0,74278.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2237,Ethiopia,SNNP,"Halaba special, cluster 1",19423681,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,212808.0,2.0,Oct 2020 - Dec 2020,106404.0,0.5,85123.0,0.4,21281.0,0.1,0.0,0.0,0.0,0.0,21281.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2238,Ethiopia,SNNP,Kembata Tembaro,19423685,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,704570.0,2.0,Oct 2020 - Dec 2020,317057.0,0.45,281828.0,0.4,70457.0,0.1,35229.0,0.05,0.0,0.0,105686.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2239,Ethiopia,SNNP,Segen,19423713,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,858037.0,3.0,Oct 2020 - Dec 2020,300313.0,0.35,386117.0,0.45,171607.0,0.2,0.0,0.0,0.0,0.0,171607.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2240,Ethiopia,SNNP,"Siltie, cluster 1",19423720,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,262770.0,2.0,Oct 2020 - Dec 2020,197078.0,0.75,39416.0,0.15,26277.0,0.1,0.0,0.0,0.0,0.0,26277.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2241,Ethiopia,SNNP,"Siltie, cluster 2",19423722,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,695005.0,3.0,Oct 2020 - Dec 2020,347503.0,0.5,208502.0,0.3,104251.0,0.15,34750.0,0.05,0.0,0.0,139001.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2242,Ethiopia,SNNP,South omo,19423732,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,686411.0,3.0,Oct 2020 - Dec 2020,240244.0,0.35,240244.0,0.35,137282.0,0.2,68641.0,0.1,0.0,0.0,205923.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2243,Ethiopia,SNNP,Wolayita,19423750,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,1581784.0,2.0,Oct 2020 - Dec 2020,1028160.0,0.65,316357.0,0.2,158178.0,0.1,79089.0,0.05,0.0,0.0,237267.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2244,Ethiopia,Sidama,Sidama,19423718,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,3541556.0,2.0,Oct 2020 - Dec 2020,2833245.0,0.8,531233.0,0.15,177078.0,0.05,0.0,0.0,0.0,0.0,177078.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2245,Ethiopia,Somali,Afder,19423626,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,587747.0,3.0,Oct 2020 - Dec 2020,176324.0,0.3,205711.0,0.35,176324.0,0.3,29387.0,0.05,0.0,0.0,205711.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2246,Ethiopia,Somali,Daawa,19423624,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,410301.0,3.0,Oct 2020 - Dec 2020,164120.0,0.4,164120.0,0.4,61545.0,0.15,20515.0,0.05,0.0,0.0,82060.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2247,Ethiopia,Somali,Doolo,19423647,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,382202.0,3.0,Oct 2020 - Dec 2020,210211.0,0.55,95551.0,0.25,57330.0,0.15,19110.0,0.05,0.0,0.0,76440.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2248,Ethiopia,Somali,Erer,19423663,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,241354.0,3.0,Oct 2020 - Dec 2020,60339.0,0.25,120677.0,0.5,48271.0,0.2,12068.0,0.05,0.0,0.0,60339.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2249,Ethiopia,Somali,Fafan,19423665,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,963888.0,3.0,Oct 2020 - Dec 2020,433750.0,0.45,337361.0,0.35,144583.0,0.15,48194.0,0.05,0.0,0.0,192777.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2250,Ethiopia,Somali,Jarar,19423683,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,543744.0,3.0,Oct 2020 - Dec 2020,217498.0,0.4,190310.0,0.35,108749.0,0.2,27187.0,0.05,0.0,0.0,135936.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2251,Ethiopia,Somali,Korahe,19423687,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,426845.0,3.0,Oct 2020 - Dec 2020,234765.0,0.55,106711.0,0.25,64027.0,0.15,21342.0,0.05,0.0,0.0,85369.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2252,Ethiopia,Somali,Liban,19423689,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,451348.0,3.0,Oct 2020 - Dec 2020,90270.0,0.2,203107.0,0.45,112837.0,0.25,45135.0,0.1,0.0,0.0,157972.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2253,Ethiopia,Somali,Nogob,19423691,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,194968.0,3.0,Oct 2020 - Dec 2020,68239.0,0.35,87736.0,0.45,29245.0,0.15,9748.0,0.05,0.0,0.0,38993.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2254,Ethiopia,Somali,Shabelle,19423715,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,527752.0,3.0,Oct 2020 - Dec 2020,158326.0,0.3,263876.0,0.5,79163.0,0.15,26388.0,0.05,0.0,0.0,105551.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2255,Ethiopia,Somali,Siti,19423724,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,578220.0,3.0,Oct 2020 - Dec 2020,231288.0,0.4,231288.0,0.4,86733.0,0.15,28911.0,0.05,0.0,0.0,115644.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2256,Ethiopia,Tigray,"Central, cluster 1",19423639,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,582265.0,2.0,Oct 2020 - Dec 2020,262019.0,0.45,262019.0,0.45,58227.0,0.1,0.0,0.0,0.0,0.0,58227.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2257,Ethiopia,Tigray,"Central, cluster 2",19423641,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,527450.0,2.0,Oct 2020 - Dec 2020,263725.0,0.5,184608.0,0.35,79118.0,0.15,0.0,0.0,0.0,0.0,79118.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2258,Ethiopia,Tigray,"Eastern, cluster 1",19423649,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,426164.0,2.0,Oct 2020 - Dec 2020,234390.0,0.55,127849.0,0.3,42616.0,0.1,21308.0,0.05,0.0,0.0,63924.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2259,Ethiopia,Tigray,"Eastern, cluster 2",19423651,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,275201.0,2.0,Oct 2020 - Dec 2020,137601.0,0.5,96320.0,0.35,27520.0,0.1,13760.0,0.05,0.0,0.0,41280.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2260,Ethiopia,Tigray,"North western, cluster 1",19423705,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,543976.0,2.0,Oct 2020 - Dec 2020,380783.0,0.7,135994.0,0.25,27199.0,0.05,0.0,0.0,0.0,0.0,27199.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2261,Ethiopia,Tigray,"North western, cluster 2",19423707,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,114361.0,2.0,Oct 2020 - Dec 2020,68617.0,0.6,28590.0,0.25,17154.0,0.15,0.0,0.0,0.0,0.0,17154.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2262,Ethiopia,Tigray,"South eastern, cluster 1",19423726,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,378004.0,2.0,Oct 2020 - Dec 2020,207902.0,0.55,113401.0,0.3,37800.0,0.1,18900.0,0.05,0.0,0.0,56700.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2263,Ethiopia,Tigray,Southern,19423728,Acute Food Insecurity October 2020 (Belg+Meher),Oct 2020,573120.0,2.0,Oct 2020 - Dec 2020,401184.0,0.7,85968.0,0.15,57312.0,0.1,28656.0,0.05,0.0,0.0,85968.0,0.0,2020-10,2020,2020-12,2020-10,0.0,0.0,0.0,0.0
2264,Ethiopia,Afar,Zone 1 (awsi rasu),18550015,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,391597.0,3.0,Jul 2020 - Sep 2020,156639.0,0.4,117479.0,0.3,97899.0,0.25,19580.0,0.05,0.0,0.0,117479.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2265,Ethiopia,Afar,Zone 2 (kilbet rasu),18550013,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,431266.0,3.0,Jul 2020 - Sep 2020,172506.0,0.4,129380.0,0.3,107817.0,0.25,21563.0,0.05,0.0,0.0,129380.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2266,Ethiopia,Afar,Zone 3 (gabi rasu),18550011,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,185304.0,3.0,Jul 2020 - Sep 2020,64856.0,0.35,83387.0,0.45,27796.0,0.15,9265.0,0.05,0.0,0.0,37061.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2267,Ethiopia,Afar,Zone 4 (fantana rasu),18550009,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,257449.0,3.0,Jul 2020 - Sep 2020,115852.0,0.45,90107.0,0.35,38617.0,0.15,12872.0,0.05,0.0,0.0,51489.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2268,Ethiopia,Afar,Zone 5 (hari rasu),18550007,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,274937.0,2.0,Jul 2020 - Sep 2020,137469.0,0.5,96228.0,0.35,41241.0,0.15,0.0,0.0,0.0,0.0,41241.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2269,Ethiopia,Amhara,North shewa,18550039,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,1899076.0,2.0,Jul 2020 - Sep 2020,1329353.0,0.7,379815.0,0.2,189908.0,0.1,0.0,0.0,0.0,0.0,189908.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2270,Ethiopia,Amhara,North wello,18550037,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,1481101.0,3.0,Jul 2020 - Sep 2020,666495.0,0.45,518385.0,0.35,222165.0,0.15,74055.0,0.05,0.0,0.0,296220.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2271,Ethiopia,Amhara,South wello,18550022,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,2704186.0,2.0,Jul 2020 - Sep 2020,1487302.0,0.55,811256.0,0.3,270419.0,0.1,135209.0,0.05,0.0,0.0,405628.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2272,Ethiopia,Oromia,Arsi,18549998,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,3124850.0,2.0,Jul 2020 - Sep 2020,1562425.0,0.5,1093698.0,0.35,468728.0,0.15,0.0,0.0,0.0,0.0,468728.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2273,Ethiopia,Oromia,Bale,18550073,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,1604521.0,3.0,Jul 2020 - Sep 2020,641808.0,0.4,481356.0,0.3,401130.0,0.25,80226.0,0.05,0.0,0.0,481356.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2274,Ethiopia,Oromia,Borena,18550071,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,483985.0,3.0,Jul 2020 - Sep 2020,193594.0,0.4,145196.0,0.3,120996.0,0.25,24199.0,0.05,0.0,0.0,145195.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2275,Ethiopia,Oromia,East hararge,18550063,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,3359117.0,3.0,Jul 2020 - Sep 2020,1511603.0,0.45,1007735.0,0.3,671823.0,0.2,167956.0,0.05,0.0,0.0,839779.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2276,Ethiopia,Oromia,East shewa,18550004,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,1352623.0,2.0,Jul 2020 - Sep 2020,676312.0,0.5,473418.0,0.35,202893.0,0.15,0.0,0.0,0.0,0.0,202893.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2277,Ethiopia,Oromia,Guji,18550051,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,1279361.0,3.0,Jul 2020 - Sep 2020,575712.0,0.45,383808.0,0.3,255872.0,0.2,63968.0,0.05,0.0,0.0,319840.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2278,Ethiopia,Oromia,West arsi,18550000,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,2329375.0,3.0,Jul 2020 - Sep 2020,1048219.0,0.45,815281.0,0.35,465875.0,0.2,0.0,0.0,0.0,0.0,465875.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2279,Ethiopia,Oromia,West guji,18550019,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,1115645.0,3.0,Jul 2020 - Sep 2020,502040.0,0.45,278911.0,0.25,223129.0,0.2,111565.0,0.1,0.0,0.0,334694.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2280,Ethiopia,Oromia,West hararge,18550017,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,2288165.0,3.0,Jul 2020 - Sep 2020,800858.0,0.35,915266.0,0.4,457633.0,0.2,114408.0,0.05,0.0,0.0,572041.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
2281,Ethiopia,SNNP,Dawuro,18550067,Acute Food Insecurity August 2020 (Belg areas),Aug 2020,506918.0,2.0,Jul 2020 - Sep 2020,304151.0,0.6,126730.0,0.25,50692.0,0.1,25346.0,0.05,0.0,0.0,76038.0,0.0,2020-07,2020,2020-09,2020-08,0.0,0.0,0.0,0.0
